,주소,lat,lng
12638,서울특별시 구로구 신도림로19길 16,37.5119989,126.8840088
12646,서울특별시 구로구 오류로 65,37.4904484,126.8397345
12651,서울특별시 구로구 경인로 70,37.5016003,126.8774807
12800,서울특별시 구로구 서해안로34가길 18,37.4932384,126.8477836
12814,서울특별시 구로구 오리로 1197,37.4882212,126.8323456
12837,서울특별시 구로구 오류로8라길 20-8,37.4906392,126.8437538
12846,서울특별시 구로구 서해안로 2275,37.4911149,126.8395931
12849,서울특별시 구로구 오리로13길 18,37.4894582,126.8328804
12850,서울특별시 구로구 오리로13길 76,37.4878178,126.8300055
12852,서울특별시 구로구 오리로13가길 30,37.4893924,126.8303293
12855,서울특별시 구로구 경인로 248-14,37.4969883,126.8479454
12866,서울특별시 구로구 경인로 248-13,37.4970649,126.8487754
12874,서울특별시 구로구 고척로 49,37.50504,126.8546799
12906,서울특별시 구로구 경인로 158,37.4936096,126.8394956
12924,서울특별시 구로구 경인로 230-13,37.4966142,126.8472794
12932,서울특별시 구로구 고척로4길 30,37.4959448,126.8420424
12933,서울특별시 구로구 경인로 193-19,37.4958242,126.8421426
12935,서울특별시 구로구 경인로8길 75,37.4924955,126.8393636
12953,서울특별시 구로구 오리로13길 90-3,37.486921,126.8294281
12956,서울특별시 구로구 경인로 176,37.4943138,126.841017
12960,서울특별시 구로구 경인로19가길 40,37.4971246,126.8446535
12976,서울특별시 구로구 서해안로 2283,37.490992,126.8384472
12977,서울특별시 구로구 경인로8길 64,37.4915754,126.8388023
12994,서울특별시 구로구 고척로3길 112,37.4977906,126.8356741
12996,서울특별시 구로구 고척로 41,37.498314,126.8391356
12999,서울특별시 구로구 경인로 187,37.4956362,126.8418968
13010,서울특별시 구로구 경인로20나길 63,37.4939446,126.8407626
13012,서울특별시 구로구 오류로8길 11,37.4915303,126.8415485
13023,서울특별시 구로구 고척로18길 77,37.4976361,126.845815
13029,서울특별시 구로구 서해안로 2368,37.4939258,126.8468548
13032,서울특별시 구로구 오리로13길 105,37.4867168,126.8300125
13035,서울특별시 구로구 경인로2길 51,37.4882416,126.8260368
13036,서울특별시 구로구 경인로2길 29,37.4889041,126.827147
13040,서울특별시 구로구 경인로20나길 30,37.4948667,126.8419912
13053,서울특별시 구로구 경인로20길 6,37.4963739,126.8476856
13064,서울특별시 구로구 경인로22길 62,37.4962589,126.8470699
13065,서울특별시 구로구 고척로 19,37.4963597,126.8396996
13066,서울특별시 구로구 고척로 6,37.4970676,126.8406319
13068,서울특별시 구로구 고척로 52,37.500829,126.854051
13072,서울특별시 구로구 부일로9길 133,37.4968568,126.8221836
13073,서울특별시 구로구 부일로1다길 16-8,37.4957481,126.8185336
13076,서울특별시 구로구 부일로9길 127,37.4967367,126.8209912
13123,서울특별시 구로구 오류로 30,37.4896792,126.840282
13132,서울특별시 구로구 오리로 1102-10,37.4837252,126.8413333
13145,서울특별시 구로구 천왕로 91,37.4859588,126.8373189
13151,서울특별시 구로구 천왕로 92,37.4954031,126.887369
13154,서울특별시 구로구 천왕로 29,37.4954031,126.887369
13159,서울특별시 구로구 천왕로 10,37.4954031,126.887369
13161,서울특별시 구로구 천왕로 9,37.4954031,126.887369
13166,서울특별시 구로구 연동로13길 18-46,37.4858802,126.8209063
13168,서울특별시 구로구 연동로13길 18-44,37.4859336,126.8211984
13171,서울특별시 구로구 연동로13길 18-38,37.485576,126.8209428
13172,서울특별시 구로구 항동로 8,37.4874308,126.8244587
13174,서울특별시 구로구 연동로13길 18-41,37.4854114,126.8198848
13177,서울특별시 구로구 연동로 234,37.4819871,126.8236747
13182,서울특별시 구로구 항동로 43,37.4791139,126.8241951
13196,서울특별시 구로구 항동로 72,37.481778,126.825324
13200,서울특별시 구로구 항동로 42,37.4778919,126.8253565
13206,서울특별시 구로구 부광로 96-16,37.475765,126.816606
13207,서울특별시 구로구 연동로 233,37.4813445,126.8228127
13209,서울특별시 구로구 연동로13길 25,37.4842553,126.8200612
13215,서울특별시 금천구 디지털로 207,37.4790911,126.8890718
13218,서울특별시 금천구 남부순환로 1266,37.4788408,126.8913955
13248,서울특별시 금천구 가산로 147,37.4783316,126.8905234
13260,서울특별시 금천구 가산로9길 12-8,37.476969,126.8908827
13266,서울특별시 금천구 시흥대로151길 45,37.4767303,126.8961763
13272,서울특별시 금천구 가산로 99,37.4760163,126.8917131
13316,서울특별시 금천구 두산로9가길 30,37.473103,126.8912994
13317,서울특별시 금천구 두산로3길 36-11,37.4724594,126.889647
13318,서울특별시 금천구 남부순환로108길 23-14,37.4772633,126.8923787
13319,서울특별시 금천구 디지털로12길 15,37.4780209,126.8895794
13367,서울특별시 금천구 두산로9길 56,37.4727507,126.8930343
13371,서울특별시 금천구 벚꽃로24길 7,37.4738609,126.886913
13372,서울특별시 금천구 범안로 1212,37.4658819,126.8962505
13374,서울특별시 금천구 범안로15길 7,37.4669099,126.8927247
13378,서울특별시 금천구 벚꽃로 40,37.4822769,126.8837418
13415,서울특별시 금천구 벚꽃로 30,37.4753403,126.8859359
13424,서울특별시 금천구 시흥대로 291-1,37.4614437,126.8970948
13475,서울특별시 금천구 벚꽃로 73,37.4625204,126.8902608
13507,서울특별시 금천구 독산로 299,37.4735526,126.903082
13508,서울특별시 금천구 시흥대로112길 6,37.4672831,126.8991085
13513,서울특별시 금천구 독산로78다길 52,37.4697278,126.9062094
13519,서울특별시 금천구 범안로 1136,37.464677,126.8887707
13535,서울특별시 금천구 시흥대로150길 6,37.4760603,126.9001838
13540,서울특별시 금천구 독산로85길 36,37.4600105,126.9075264
13541,서울특별시 금천구 한내로 69-54,37.4602258,126.886663
13583,서울특별시 금천구 범안로17길 12,37.4673525,126.8949576
13586,서울특별시 금천구 독산로78다길 12,37.4691307,126.9048751
13589,서울특별시 금천구 독산로58나길 56,37.4654818,126.9066613
13590,서울특별시 금천구 문성로3길 43,37.4772525,126.9067951
13591,서울특별시 금천구 문성로3길 41,37.4772234,126.9065682
13592,서울특별시 금천구 문성로 8,37.4761371,126.9045694
13593,서울특별시 금천구 벚꽃로 60,37.4609346,126.8922827
13599,서울특별시 금천구 범안로12길 41,37.4648431,126.8926501
13603,서울특별시 금천구 독산로92길 23,37.4739253,126.9046955
13604,서울특별시 금천구 독산로88길 19,37.4728376,126.9049725
13605,서울특별시 금천구 독산로90길 18,37.4731478,126.9050008
13607,서울특별시 금천구 독산로92길 20,37.4736959,126.9045372
13608,서울특별시 금천구 독산로 337,37.476849,126.9034103
13615,서울특별시 금천구 문성로3길 8,37.4767142,126.9046107
13616,서울특별시 금천구 문성로 18,37.4762871,126.9055926
13617,서울특별시 금천구 범안로12길 47,37.464577,126.8931876
13618,서울특별시 금천구 독산로88길 8,37.4725831,126.9043397
13619,서울특별시 금천구 남부순환로120길 22,37.4780464,126.9006895
13621,서울특별시 금천구 범안로12길 15,37.4657897,126.8921275
13625,서울특별시 금천구 독산로85길 7-8,37.4720219,126.9022248
13628,서울특별시 금천구 문성로 15,37.4765925,126.9052919
13629,서울특별시 금천구 독산로80가길 29,37.4709445,126.9064302
13631,서울특별시 금천구 독산로92길 30,37.4736684,126.9050746
13632,서울특별시 금천구 독산로92길 26,37.4736802,126.9047918
13633,서울특별시 금천구 시흥대로152길 25,37.4770911,126.9001812
13647,서울특별시 금천구 독산로78다길 22,37.469329,126.9051718
13650,서울특별시 금천구 시흥대로150길 21-58,37.4765913,126.9005017
13653,서울특별시 금천구 가산로3길 77,37.472127,126.8913873
13655,서울특별시 금천구 남부순환로120길 17,37.4784694,126.9014137
13657,서울특별시 금천구 벚꽃로6길 3,37.4608384,126.8930743
13659,서울특별시 금천구 문성로 27,37.4767687,126.906611
13660,서울특별시 금천구 문성로 29,37.4767938,126.9067927
13661,서울특별시 금천구 독산로80가길 26,37.4706675,126.9064874
13662,서울특별시 금천구 범안로15길 65,37.4691725,126.8917689
13664,서울특별시 금천구 벚꽃로18길 36,37.4678646,126.8908556
13666,서울특별시 금천구 두산로 36,37.4700382,126.8920399
13667,서울특별시 금천구 범안로17길 41,37.4682555,126.8931435
13668,서울특별시 금천구 두산로11길 22,37.4710509,126.8941446
13672,서울특별시 금천구 문성로 14-1,37.4762082,126.9052399
13674,서울특별시 금천구 범안로 1158,37.4662048,126.890463
13677,서울특별시 금천구 문성로 60-3,37.476608,126.9102821
13679,서울특별시 금천구 한내로 62,37.4564805,126.8880443
13697,서울특별시 금천구 독산로84길 43,37.4721142,126.9056682
13700,서울특별시 금천구 독산로84길 45,37.4720803,126.906001
13702,서울특별시 금천구 독산로70길 103-16,37.4689935,126.9067921
13705,서울특별시 금천구 시흥대로88길 21,37.4611096,126.9002186
13706,서울특별시 금천구 문성로3길 70,37.4771738,126.9082264
13707,서울특별시 금천구 시흥대로37길 20,37.4353538,126.9047268
13712,서울특별시 금천구 시흥대로16길 21,37.4400421,126.9053478
13714,서울특별시 금천구 시흥대로28길 32,37.4421523,126.9055329
13715,서울특별시 금천구 시흥대로22길 52,37.4407753,126.9072672
13716,서울특별시 금천구 금하로24길 91,37.4470846,126.909534
13718,서울특별시 금천구 독산로 78-1,37.4544967,126.9068133
13725,서울특별시 금천구 금하로 816,37.4482342,126.9186298
13871,서울특별시 금천구 금하로24나길 48,37.4480716,126.9107448
13876,서울특별시 금천구 독산로50길 57-2,37.4630855,126.9080752
13885,서울특별시 금천구 탑골로2길 24,37.4510746,126.9112065
13888,서울특별시 금천구 시흥대로26길 16,37.4416646,126.9048348
13889,서울특별시 금천구 독산로10길 96,37.4493702,126.910466
13914,서울특별시 금천구 시흥대로59길 35,37.4529457,126.8991062
13921,서울특별시 금천구 시흥대로 165,37.4477976,126.9011945
13971,서울특별시 금천구 시흥대로45길 26,37.4489627,126.9003275
13972,서울특별시 금천구 시흥대로47길 43,37.4487403,126.8991848
13994,서울특별시 금천구 시흥대로12길 28,37.4389068,126.9050569
13998,서울특별시 금천구 시흥대로73길 11,37.456119,126.8983126
14000,서울특별시 금천구 시흥대로59길 13,37.4533154,126.9000118
14001,서울특별시 금천구 탑골로2길 19,37.4515388,126.911818
14005,서울특별시 금천구 시흥대로12길 10-8,37.4386715,126.9038795
14006,서울특별시 금천구 금하로 793,37.451862,126.918954
14078,서울특별시 금천구 탑골로 84,37.4529815,126.9176177
14088,서울특별시 금천구 시흥대로24길 44,37.4411155,126.9067356
14089,서울특별시 금천구 시흥대로 251,37.456045,126.8995615
14092,서울특별시 금천구 독산로50길 89,37.4632563,126.909601
14113,서울특별시 금천구 시흥대로51길 55,37.4510831,126.8978383
14117,서울특별시 금천구 독산로50다길 22,37.4613365,126.9104179
14118,서울특별시 금천구 시흥대로47길 35,37.4495272,126.9002775
14119,서울특별시 금천구 독산로24나길 13,37.4558939,126.9077424
14129,서울특별시 금천구 독산로36길 36,37.4595534,126.9071059
14134,서울특별시 금천구 금하로3길 26,37.4545438,126.8976214
14135,서울특별시 금천구 시흥대로77길 23,37.4575869,126.8976513
14144,서울특별시 금천구 탑골로2길 55,37.4506162,126.9134904
14146,서울특별시 금천구 시흥대로57길 17,37.452959,126.9003402
14147,서울특별시 금천구 독산로36길 73,37.4609435,126.9084421
14148,서울특별시 금천구 시흥대로 236,37.4549933,126.9009875
14162,서울특별시 금천구 시흥대로64길 27,37.4563207,126.9007194
14163,서울특별시 금천구 금하로 750,37.4493853,126.9136755
14180,서울특별시 금천구 독산로40길 97,37.4619829,126.9094703
14181,서울특별시 금천구 독산로50길 151-1,37.4623361,126.9127998
14182,서울특별시 금천구 시흥대로50길 12-27,37.4505088,126.9032298
14183,서울특별시 금천구 금하로30길 34,37.4489024,126.9155416
14186,서울특별시 금천구 독산로50길 163-17,37.461521,126.9135169
14187,서울특별시 금천구 독산로36길 62,37.4602609,126.9078009
14188,서울특별시 금천구 금하로23라길 31,37.4537875,126.9105037
14201,서울특별시 금천구 시흥대로12길 33,37.4566797,126.9035738
14202,서울특별시 노원구 화랑로 443,37.6183099,127.0765239
14205,서울특별시 노원구 동일로173가길 145,37.6245328,127.0714002
14207,서울특별시 노원구 공릉로51길 14-17,37.6290763,127.0753632
14212,서울특별시 노원구 동일로193길 7,37.6255708,127.0719797
14215,서울특별시 노원구 공릉로46길 19,37.6279793,127.080272
14239,서울특별시 노원구 동일로198길 24,37.6285981,127.0726411
14251,서울특별시 노원구 노원로 62,37.6276618,127.0867254
14261,서울특별시 노원구 동일로180길 48-9,37.6225929,127.0772707
14262,서울특별시 노원구 동일로191가길 66,37.6277209,127.0708643
14263,서울특별시 노원구 화랑로 415-5,37.6173019,127.0733387
14264,서울특별시 노원구 동일로191가길 26,37.6262325,127.0713416
14266,서울특별시 노원구 동일로 986,37.6181739,127.0759592
14269,서울특별시 노원구 동일로175길 38,37.6195174,127.0725194
14275,서울특별시 노원구 동일로195길 39,37.6265796,127.0699903
14280,서울특별시 노원구 노원로1길 103,37.6201955,127.0813421
14287,서울특별시 노원구 동일로183길 34,37.6231709,127.0713548
14291,서울특별시 노원구 공릉로 157,37.6238783,127.0789484
14295,서울특별시 노원구 섬밭로 52,37.6209872,127.0721976
14302,서울특별시 노원구 공릉로 206,37.6280519,127.0782557
